PROV856;Saddle River5;Saddle River5;Saddle River5;;;;;;;;;x
PROV857;Saddle River6;Saddle River6;Saddle River6;;;;;;;;;x
PROV858;Saddle River7;Saddle River7;Saddle River7;;;;;;;;;x
PROV859;Lake Neighagra;Lake Neighagra;Lake Neighagra;;;;;;;;;x
PROV860;River Equus1;River Equus1;River Equus1;;;;;;;;;x
PROV861;River Equus2;River Equus2;River Equus2;;;;;;;;;x
PROV862;River Equus3;River Equus3;River Equus3;;;;;;;;;x
PROV863;River Equus4;River Equus4;River Equus4;;;;;;;;;x
PROV864;River Equus5;River Equus5;River Equus5;;;;;;;;;x
PROV865;Everstream;Everstream;Everstream;;;;;;;;;x
PROV866;Hey River1;Hey River1;Hey River1;;;;;;;;;x
PROV867;Hey River2;Hey River2;Hey River2;;;;;;;;;x
PROV868;Hey River3;Hey River3;Hey River3;;;;;;;;;x
PROV869;Hey River4;Hey River4;Hey River4;;;;;;;;;x
PROV870;Zebmajani;Zebmajani;Zebmajani;;;;;;;;;x
PROV871;Zebnyati;Zebnyati;Zebnyati;;;;;;;;;x
PROV872;Ungala Lake;Ungala Lake;Ungala Lake;;;;;;;;;x
PROV873;River Ungala;River Ungala;River Ungala;;;;;;;;;x
PROV874;Griffin's Mouth;Griffin's Mouth;Griffin's Mouth;;;;;;;;;x
PROV875;North Griffking;North Griffking;North Griffking;;;;;;;;;x
PROV876;East Griffking;East Griffking;East Griffking;;;;;;;;;x
PROV877;South Griffking;South Griffking;South Griffking;;;;;;;;;x
PROV878;West Griffking;West Griffking;West Griffking;;;;;;;;;x
PROV879;Highwing Straits;Highwing Straits;Highwing Straits;;;;;;;;;x
PROV880;Lake Griffking;Lake Griffking;Lake Griffking;;;;;;;;;x
PROV881;Zebaba Island;Zebaba Island;Zebaba Island;;;;;;;;;x
PROV882;Baybaba Coast;Baybaba Coast;Baybaba Coast;;;;;;;;;x
PROV883;Ocean3;Ocean3;Ocean3;;;;;;;;;x
PROV884;Ocean4;Ocean4;Ocean4;;;;;;;;;x
PROV885;Ocean5;Ocean5;Ocean5;;;;;;;;;x
PROV886;Ocean6;Ocean6;Ocean6;;;;;;;;;x
PROV887;Ocean7;Ocean7;Ocean7;;;;;;;;;x
PROV888;Ocean8;Ocean8;Ocean8;;;;;;;;;x
PROV889;Ocean9;Ocean9;Ocean9;;;;;;;;;x
PROV890;Ocean10;Ocean10;Ocean10;;;;;;;;;x
PROV891;Ocean11;Ocean11;Ocean11;;;;;;;;;x
PROV892;Ocean12;Ocean12;Ocean12;;;;;;;;;x
PROV893;Ocean13;Ocean13;Ocean13;;;;;;;;;x
PROV894;Ocean14;Ocean14;Ocean14;;;;;;;;;x
PROV895;Ocean15;Ocean15;Ocean15;;;;;;;;;x
PROV896;Ocean16;Ocean16;Ocean16;;;;;;;;;x
PROV897;Ocean17;Ocean17;Ocean17;;;;;;;;;x
PROV898;Ocean18;Ocean18;Ocean18;;;;;;;;;x
PROV899;Ocean19;Ocean19;Ocean19;;;;;;;;;x
PROV900;Ocean20;Ocean20;Ocean20;;;;;;;;;x
PROV901;Ocean21;Ocean21;Ocean21;;;;;;;;;x
PROV902;Ocean22;Ocean22;Ocean22;;;;;;;;;x
PROV903;Ocean23;Ocean23;Ocean23;;;;;;;;;x
PROV904;Ocean24;Ocean24;Ocean24;;;;;;;;;x
PROV905;Ocean25;Ocean25;Ocean25;;;;;;;;;x
PROV906;Ocean26;Ocean26;Ocean26;;;;;;;;;x
PROV907;Ocean27;Ocean27;Ocean27;;;;;;;;;x
PROV908;Ocean28;Ocean28;Ocean28;;;;;;;;;x
PROV909;Ocean29;Ocean29;Ocean29;;;;;;;;;x
PROV910;Ocean30;Ocean30;Ocean30;;;;;;;;;x
PROV911;Ocean31;Ocean31;Ocean31;;;;;;;;;x
PROV912;Ocean32;Ocean32;Ocean32;;;;;;;;;x
PROV913;Ocean33;Ocean33;Ocean33;;;;;;;;;x
PROV914;Ocean34;Ocean34;Ocean34;;;;;;;;;x
PROV915;Ocean35;Ocean35;Ocean35;;;;;;;;;x
PROV916;Ocean36;Ocean36;Ocean36;;;;;;;;;x
PROV917;Ocean37;Ocean37;Ocean37;;;;;;;;;x
PROV918;Ocean38;Ocean38;Ocean38;;;;;;;;;x
PROV919;Ocean39;Ocean39;Ocean39;;;;;;;;;x
PROV920;Ocean40;Ocean40;Ocean40;;;;;;;;;x
PROV921;Ocean41;Ocean41;Ocean41;;;;;;;;;x
PROV922;Ocean42;Ocean42;Ocean42;;;;;;;;;x
PROV923;Ocean43;Ocean43;Ocean43;;;;;;;;;x
PROV924;Ocean44;Ocean44;Ocean44;;;;;;;;;x
PROV925;Ocean45;Ocean45;Ocean45;;;;;;;;;x
PROV926;Ocean46;Ocean46;Ocean46;;;;;;;;;x
PROV927;Ocean47;Ocean47;Ocean47;;;;;;;;;x
PROV928;Ocean48;Ocean48;Ocean48;;;;;;;;;x
PROV929;Ocean49;Ocean49;Ocean49;;;;;;;;;x
PROV930;Ocean50;Ocean50;Ocean50;;;;;;;;;x
PROV931;Horseshoe Bay;Horseshoe Bay;Horseshoe Bay;;;;;;;;;x
PROV932;Ocean52;Ocean52;Ocean52;;;;;;;;;x
PROV933;Ocean53;Ocean53;Ocean53;;;;;;;;;x
PROV934;Ocean54;Ocean54;Ocean54;;;;;;;;;x
PROV935;Ocean55;Ocean55;Ocean55;;;;;;;;;x
PROV936;Ocean56;Ocean56;Ocean56;;;;;;;;;x
PROV937;Ocean57;Ocean57;Ocean57;;;;;;;;;x
PROV938;Ocean58;Ocean58;Ocean58;;;;;;;;;x
PROV939;Ocean59;Ocean59;Ocean59;;;;;;;;;x
PROV940;Ocean60;Ocean60;Ocean60;;;;;;;;;x
PROV941;Ocean61;Ocean61;Ocean61;;;;;;;;;x
PROV942;Ocean62;Ocean62;Ocean62;;;;;;;;;x
PROV943;Ocean63;Ocean63;Ocean63;;;;;;;;;x
PROV944;Ocean64;Ocean64;Ocean64;;;;;;;;;x
PROV945;Ocean65;Ocean65;Ocean65;;;;;;;;;x
PROV946;Ocean66;Ocean66;Ocean66;;;;;;;;;x
PROV947;Ocean67;Ocean67;Ocean67;;;;;;;;;x
PROV948;Ocean68;Ocean68;Ocean68;;;;;;;;;x
PROV949;Ocean69;Ocean69;Ocean69;;;;;;;;;x
PROV950;Ocean70;Ocean70;Ocean70;;;;;;;;;x
PROV951;Ocean71;Ocean71;Ocean71;;;;;;;;;x
PROV952;Ocean72;Ocean72;Ocean72;;;;;;;;;x
PROV953;Ocean73;Ocean73;Ocean73;;;;;;;;;x
PROV954;Ocean74;Ocean74;Ocean74;;;;;;;;;x
PROV955;Ocean75;Ocean75;Ocean75;;;;;;;;;x
PROV956;Ocean76;Ocean76;Ocean76;;;;;;;;;x
PROV957;Ocean77;Ocean77;Ocean77;;;;;;;;;x
PROV958;Ocean76;Ocean76;Ocean76;;;;;;;;;x
PROV959;Ocean77;Ocean77;Ocean77;;;;;;;;;x
PROV960;Ocean78;Ocean78;Ocean78;;;;;;;;;x
PROV961;Ocean79;Ocean79;Ocean79;;;;;;;;;x
PROV962;Ocean80;Ocean80;Ocean80;;;;;;;;;x
PROV963;Ocean81;Ocean81;Ocean81;;;;;;;;;x
PROV964;Ocean82;Ocean82;Ocean82;;;;;;;;;x
PROV965;Ocean83;Ocean83;Ocean83;;;;;;;;;x
PROV966;Ocean84;Ocean84;Ocean84;;;;;;;;;x
PROV967;Ocean85;Ocean85;Ocean85;;;;;;;;;x
PROV968;Ocean86;Ocean86;Ocean86;;;;;;;;;x
PROV969;Ocean87;Ocean87;Ocean87;;;;;;;;;x
PROV970;Ocean88;Ocean88;Ocean88;;;;;;;;;x
PROV971;Ocean89;Ocean89;Ocean89;;;;;;;;;x
PROV972;Ocean90;Ocean90;Ocean90;;;;;;;;;x
PROV973;Ocean91;Ocean91;Ocean91;;;;;;;;;x
PROV974;Ocean92;Ocean92;Ocean92;;;;;;;;;x
PROV975;Ocean93;Ocean93;Ocean93;;;;;;;;;x
PROV976;Ocean94;Ocean94;Ocean94;;;;;;;;;x
PROV977;Ocean95;Ocean95;Ocean95;;;;;;;;;x
PROV978;Ocean96;Ocean96;Ocean96;;;;;;;;;x
PROV979;Ocean97;Ocean97;Ocean97;;;;;;;;;x
PROV980;Ocean98;Ocean98;Ocean98;;;;;;;;;x
PROV981;Ocean99;Ocean99;Ocean99;;;;;;;;;x
PROV982;Ocean100;Ocean100;Ocean100;;;;;;;;;x
PROV983;Ocean101;Ocean101;Ocean101;;;;;;;;;x
PROV984;Ocean102;Ocean102;Ocean102;;;;;;;;;x
PROV985;Ocean103;Ocean103;Ocean103;;;;;;;;;x
PROV986;Ocean104;Ocean104;Ocean104;;;;;;;;;x
PROV987;Ocean105;Ocean105;Ocean105;;;;;;;;;x
PROV988;Ocean106;Ocean106;Ocean106;;;;;;;;;x
PROV989;Ocean107;Ocean107;Ocean107;;;;;;;;;x
PROV990;Ocean108;Ocean108;Ocean108;;;;;;;;;x
PROV991;Ocean109;Ocean109;Ocean109;;;;;;;;;x
PROV992;Ocean110;Ocean110;Ocean110;;;;;;;;;x
PROV993;Ocean111;Ocean111;Ocean111;;;;;;;;;x
PROV994;Ocean112;Ocean112;Ocean112;;;;;;;;;x
PROV995;Ocean113;Ocean113;Ocean113;;;;;;;;;x
PROV996;Ocean114;Ocean114;Ocean114;;;;;;;;;x
PROV997;Ocean115;Ocean115;Ocean115;;;;;;;;;x
PROV998;Ocean116;Ocean116;Ocean116;;;;;;;;;x
PROV999;Ocean117;Ocean117;Ocean117;;;;;;;;;x
PROV1000;Ocean118;Ocean118;Ocean118;;;;;;;;;x
PROV1001;Ocean119;Ocean119;Ocean119;;;;;;;;;x
PROV1002;Ocean120;Ocean120;Ocean120;;;;;;;;;x
PROV1003;Ocean121;Ocean121;Ocean121;;;;;;;;;x
PROV1004;Ocean122;Ocean122;Ocean122;;;;;;;;;x
PROV1005;Ocean123;Ocean123;Ocean123;;;;;;;;;x
PROV1006;Ocean124;Ocean124;Ocean124;;;;;;;;;x
PROV1007;Ocean125;Ocean125;Ocean125;;;;;;;;;x
PROV1008;Ocean126;Ocean126;Ocean126;;;;;;;;;x
PROV1009;Ocean127;Ocean127;Ocean127;;;;;;;;;x
PROV1010;Ocean128;Ocean128;Ocean128;;;;;;;;;x
PROV1011;Ocean129;Ocean129;Ocean129;;;;;;;;;x
PROV1012;Lake1;Lake1;Lake1;;;;;;;;;x
PROV1013;Lake2;Lake2;Lake2;;;;;;;;;x
PROV1014;Lake3;Lake3;Lake3;;;;;;;;;x
PROV1015;Lake4;Lake4;Lake4;;;;;;;;;x
PROV1016;Lake5;Lake5;Lake5;;;;;;;;;x
