#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_burningwood;Burningwood;;;;;;;;;;;;;x
b_burningwood_adj;Burningwoodian;;;;;;;;;;;;;x
b_greenhart_hill;Greenhart Hill;;;;;;;;;;;;;x
b_greenhart_hill_adj;Greenhart Hillian;;;;;;;;;;;;;x
b_greenharton;Greenharton;;;;;;;;;;;;;x
b_greenharton_adj;Greenhartonian;;;;;;;;;;;;;x
b_winteringham;Winteringham;;;;;;;;;;;;;x
b_winteringham_adj;Winteringhamian;;;;;;;;;;;;;x
b_cheeseton;Cheeseton;;;;;;;;;;;;;x
b_cheeseton_adj;Cheesetonian;;;;;;;;;;;;;x
b_lemonminster;Lemonminster;;;;;;;;;;;;;x
b_lemonminster_adj;Lemonminsterian;;;;;;;;;;;;;x
b_ashbuck;Ashbuck;;;;;;;;;;;;;x
b_ashbuck_adj;Ashbuckian;;;;;;;;;;;;;x
b_quillwell;Quillwell;;;;;;;;;;;;;x
b_quillwell_adj;Quillwellian;;;;;;;;;;;;;x
b_elktown;Elktown;;;;;;;;;;;;;x
b_elktown_adj;Elktownian;;;;;;;;;;;;;x
b_apples_bromly;Apples Bromly;;;;;;;;;;;;;x
b_apples_bromly_adj;Apples Bromlyian;;;;;;;;;;;;;x
b_hornoxter;Hornoxter;;;;;;;;;;;;;x
b_hornoxter_adj;Hornoxterian;;;;;;;;;;;;;x
b_oatford;Oatford;;;;;;;;;;;;;x
b_oatford_adj;Oatfordian;;;;;;;;;;;;;x
b_cornsbury;Cornsbury;;;;;;;;;;;;;x
b_cornsbury_adj;Cornsburyian;;;;;;;;;;;;;x
b_hoofbrough;Hoofbrough;;;;;;;;;;;;;x
b_hoofbrough_adj;Hoofbroughian;;;;;;;;;;;;;x
b_eatingham;Eatingham;;;;;;;;;;;;;x
b_eatingham_adj;Eatinghamian;;;;;;;;;;;;;x
b_ehointon;Ehointon;;;;;;;;;;;;;x
b_ehointon_adj;Ehointonian;;;;;;;;;;;;;x
b_crystal_pass;Crystal Pass;;;;;;;;;;;;;x
b_crystal_pass_adj;Crystal Passian;;;;;;;;;;;;;x
b_goldslopes;Goldslopes;;;;;;;;;;;;;x
b_goldslopes_adj;Goldslopesian;;;;;;;;;;;;;x
b_mount_emerald;Mount Emerald;;;;;;;;;;;;;x
b_mount_emerald_adj;Mount Emeraldian;;;;;;;;;;;;;x
b_greenshire;Greenshire;;;;;;;;;;;;;x
b_greenshire_adj;Greenshirian;;;;;;;;;;;;;x
b_emeraldwick;Emeraldwick;;;;;;;;;;;;;x
b_emeraldwick_adj;Emeraldwickian;;;;;;;;;;;;;x
b_reinshire;Reinshire;;;;;;;;;;;;;x
b_reinshire_adj;Reinshirian;;;;;;;;;;;;;x
b_summer_hills;Summer Hills;;;;;;;;;;;;;x
b_summer_hills_adj;Summer Hillsian;;;;;;;;;;;;;x
b_appleshire;Appleshire;;;;;;;;;;;;;x
b_appleshire_adj;Appleshirian;;;;;;;;;;;;;x
b_lemoncoln;Lemoncoln;;;;;;;;;;;;;x
b_lemoncoln_adj;Lemoncolnian;;;;;;;;;;;;;x
b_woodhall_spa;Woodhall Spa;;;;;;;;;;;;;x
b_woodhall_spa_adj;Woodhall Spian;;;;;;;;;;;;;x
b_mareingham;Mareingham;;;;;;;;;;;;;x
b_mareingham_adj;Mareinghamian;;;;;;;;;;;;;x
b_skagars_ness;Skagar's Ness;;;;;;;;;;;;;x
b_skagars_ness_adj;Skagar's Nessian;;;;;;;;;;;;;x
b_buckfast;Buckfast;;;;;;;;;;;;;x
b_buckfast_adj;Buckfastian;;;;;;;;;;;;;x
b_ashbuckton;Ashbuckton;;;;;;;;;;;;;x
b_ashbuckton_adj;Ashbucktonian;;;;;;;;;;;;;x
b_kingswood;Kingswood;;;;;;;;;;;;;x
b_kingswood_adj;Kingswoodian;;;;;;;;;;;;;x
b_newton_buckligh;Newton Buckligh;;;;;;;;;;;;;x
b_newton_buckligh_adj;Newton Bucklighian;;;;;;;;;;;;;x
b_hoofington;Hoofington;;;;;;;;;;;;;x
b_hoofington_adj;Hoofingtonian;;;;;;;;;;;;;x
b_mareington_spa;Mareington Spa;;;;;;;;;;;;;x
b_mareington_spa_adj;Mareington Spian;;;;;;;;;;;;;x
b_buckby;Buckby;;;;;;;;;;;;;x
b_buckby_adj;Buckbyian;;;;;;;;;;;;;x
b_trottingbrooke;Trottingbrooke;;;;;;;;;;;;;x
b_trottingbrooke_adj;Trottingbrookian;;;;;;;;;;;;;x
b_horsehamptom;Horsehamptom;;;;;;;;;;;;;x
b_horsehamptom_adj;Horsehamptomian;;;;;;;;;;;;;x
b_neighingborough;Neighingborough;;;;;;;;;;;;;x
b_neighingborough_adj;Neighingboroughian;;;;;;;;;;;;;x
b_gallopering;Gallopering;;;;;;;;;;;;;x
b_gallopering_adj;Galloperingian;;;;;;;;;;;;;x
b_buckbrooke;Buckbrooke;;;;;;;;;;;;;x
b_buckbrooke_adj;Buckbrookian;;;;;;;;;;;;;x
b_canterbury;Canterbury;;;;;;;;;;;;;x
b_canterbury_adj;Canterburyian;;;;;;;;;;;;;x
b_canterham_b);Canterham B);;;;;;;;;;;;;x
b_canterham_b)_adj;Canterham B)ian;;;;;;;;;;;;;x
b_whitestable;Whitestable;;;;;;;;;;;;;x
b_whitestable_adj;Whitestablian;;;;;;;;;;;;;x
b_horseden;Horseden;;;;;;;;;;;;;x
b_horseden_adj;Horsedenian;;;;;;;;;;;;;x
b_ramsgate;Ramsgate;;;;;;;;;;;;;x
b_ramsgate_adj;Ramsgatian;;;;;;;;;;;;;x
b_manewich;Manewich;;;;;;;;;;;;;x
b_manewich_adj;Manewichian;;;;;;;;;;;;;x
b_woodensminster;Woodensminster;;;;;;;;;;;;;x
b_woodensminster_adj;Woodensminsterian;;;;;;;;;;;;;x
b_owls_hill;Owl's Hill;;;;;;;;;;;;;x
b_owls_hill_adj;Owl's Hillian;;;;;;;;;;;;;x
b_south_neighagra;South Neighagra;;;;;;;;;;;;;x
b_south_neighagra_adj;South Neighagrian;;;;;;;;;;;;;x
b_neighshire;Neighshire;;;;;;;;;;;;;x
b_neighshire_adj;Neighshirian;;;;;;;;;;;;;x
b_crystalshire;Crystalshire;;;;;;;;;;;;;x
b_crystalshire_adj;Crystalshirian;;;;;;;;;;;;;x
b_redstone_point;Redstone Point;;;;;;;;;;;;;x
b_redstone_point_adj;Redstone Pointian;;;;;;;;;;;;;x
b_redington;Redington;;;;;;;;;;;;;x
b_redington_adj;Redingtonian;;;;;;;;;;;;;x
b_scarletminster;Scarletminster;;;;;;;;;;;;;x
b_scarletminster_adj;Scarletminsterian;;;;;;;;;;;;;x
b_bucksbey;Bucksbey;;;;;;;;;;;;;x
b_bucksbey_adj;Bucksbeyian;;;;;;;;;;;;;x
b_stallionton;Stallionton;;;;;;;;;;;;;x
b_stallionton_adj;Stalliontonian;;;;;;;;;;;;;x
b_saddlestone;Saddlestone;;;;;;;;;;;;;x
b_saddlestone_adj;Saddlestonian;;;;;;;;;;;;;x
b_mustangingburg;Mustangingburg;;;;;;;;;;;;;x
b_mustangingburg_adj;Mustangingburgian;;;;;;;;;;;;;x
b_mustangton;Mustangton;;;;;;;;;;;;;x
b_mustangton_adj;Mustangtonian;;;;;;;;;;;;;x
b_mustang_hill;Mustang Hill;;;;;;;;;;;;;x
b_mustang_hill_adj;Mustang Hillian;;;;;;;;;;;;;x
b_stallion_hill;Stallion Hill;;;;;;;;;;;;;x
b_stallion_hill_adj;Stallion Hillian;;;;;;;;;;;;;x
b_medford;Medford;;;;;;;;;;;;;x
b_medford_adj;Medfordian;;;;;;;;;;;;;x
b_princhall;Princhall;;;;;;;;;;;;;x
b_princhall_adj;Princhallian;;;;;;;;;;;;;x
b_dagger_ridge;Dagger Ridge;;;;;;;;;;;;;x
b_dagger_ridge_adj;Dagger Ridgian;;;;;;;;;;;;;x
b_hearth_pass;Hearth Pass;;;;;;;;;;;;;x
b_hearth_pass_adj;Hearth Passian;;;;;;;;;;;;;x
b_airthniai;Airthniai;;;;;;;;;;;;;x
b_airthniai_adj;Airthnian;;;;;;;;;;;;;x
b_altostratus;Altostratus;;;;;;;;;;;;;x
b_altostratus_adj;Altostratusian;;;;;;;;;;;;;x
b_altocumulus;Altocumulus;;;;;;;;;;;;;x
b_altocumulus_adj;Altocumulusian;;;;;;;;;;;;;x
b_altolonika;Altolonika;;;;;;;;;;;;;x
b_altolonika_adj;Altolonikian;;;;;;;;;;;;;x
b_pegasopolis;Pegasopolis;;;;;;;;;;;;;x
b_pegasopolis_adj;Pegasopolisian;;;;;;;;;;;;;x
b_cloudsdale;Cloudsdale;;;;;;;;;;;;;x
b_cloudsdale_adj;Cloudsdalian;;;;;;;;;;;;;x
b_arcus;Arcus;;;;;;;;;;;;;x
b_arcus_adj;Arcusian;;;;;;;;;;;;;x
b_manelitene;Manelitene;;;;;;;;;;;;;x
b_manelitene_adj;Manelitenian;;;;;;;;;;;;;x
b_coltiat;Coltiat;;;;;;;;;;;;;x
b_coltiat_adj;Coltiatian;;;;;;;;;;;;;x
b_cloponeia;Cloponeia;;;;;;;;;;;;;x
b_cloponeia_adj;Cloponian;;;;;;;;;;;;;x
b_rainos;Rainos;;;;;;;;;;;;;x
b_rainos_adj;Rainosian;;;;;;;;;;;;;x
b_wind_acre_keep;Wind Acre Keep;;;;;;;;;;;;;x
b_wind_acre_keep_adj;Wind Acre Keepian;;;;;;;;;;;;;x
b_cloud_ranch;Cloud Ranch;;;;;;;;;;;;;x
b_cloud_ranch_adj;Cloud Ranchian;;;;;;;;;;;;;x
b_cirrus;Cirrus;;;;;;;;;;;;;x
b_cirrus_adj;Cirrusian;;;;;;;;;;;;;x
b_hurriandria;Hurriandria;;;;;;;;;;;;;x
b_hurriandria_adj;Hurriandrian;;;;;;;;;;;;;x
b_nacreous;Nacreous;;;;;;;;;;;;;x
b_nacreous_adj;Nacreousian;;;;;;;;;;;;;x
b_maneathon;Maneathon;;;;;;;;;;;;;x
b_maneathon_adj;Maneathonian;;;;;;;;;;;;;x
b_cloudon;Cloudon;;;;;;;;;;;;;x
b_cloudon_adj;Cloudonian;;;;;;;;;;;;;x
b_maneipolis;Maneipolis;;;;;;;;;;;;;x
b_maneipolis_adj;Maneipolisian;;;;;;;;;;;;;x
b_west_gallop;West Gallop;;;;;;;;;;;;;x
b_west_gallop_adj;West Gallopian;;;;;;;;;;;;;x
b_east_gallop;East Gallop;;;;;;;;;;;;;x
b_east_gallop_adj;East Gallopian;;;;;;;;;;;;;x
b_galloping_slopes;Galloping Slopes;;;;;;;;;;;;;x
b_galloping_slopes_adj;Galloping Slopesian;;;;;;;;;;;;;x
b_airheart_mountains;Airheart Mountains;;;;;;;;;;;;;x
b_airheart_mountains_adj;Airheart Mountainsian;;;;;;;;;;;;;x
b_airbydos;Airbydos;;;;;;;;;;;;;x
b_airbydos_adj;Airbydosian;;;;;;;;;;;;;x
b_hurricanedretta;Hurricanedretta;;;;;;;;;;;;;x
b_hurricanedretta_adj;Hurricanedrettian;;;;;;;;;;;;;x
b_rainisos;Rainisos;;;;;;;;;;;;;x
b_rainisos_adj;Rainisosian;;;;;;;;;;;;;x
b_thunderpolis;Thunderpolis;;;;;;;;;;;;;x
b_thunderpolis_adj;Thunderpolisian;;;;;;;;;;;;;x
b_skydeia;Skydeia;;;;;;;;;;;;;x
b_skydeia_adj;Skydian;;;;;;;;;;;;;x
b_crystalwing;Crystalwing;;;;;;;;;;;;;x
b_crystalwing_adj;Crystalwingian;;;;;;;;;;;;;x
b_mereitene;Mereitene;;;;;;;;;;;;;x
b_mereitene_adj;Mereitenian;;;;;;;;;;;;;x
b_poniala;Poniala;;;;;;;;;;;;;x
b_poniala_adj;Ponialian;;;;;;;;;;;;;x
b_cloudkonion;Cloudkonion;;;;;;;;;;;;;x
b_cloudkonion_adj;Cloudkonionian;;;;;;;;;;;;;x
b_stagland;Stagland;;;;;;;;;;;;;x
b_stagland_adj;Staglandian;;;;;;;;;;;;;x
b_tillamare;Tillamare;;;;;;;;;;;;;x
b_tillamare_adj;Tillamarian;;;;;;;;;;;;;x
b_whitetail_woods;Whitetail Woods;;;;;;;;;;;;;x
b_whitetail_woods_adj;Whitetail Woodsian;;;;;;;;;;;;;x
b_wasco;Wasco;;;;;;;;;;;;;x
b_wasco_adj;Wascian;;;;;;;;;;;;;x
b_deerhill;Deerhill;;;;;;;;;;;;;x
b_deerhill_adj;Deerhillian;;;;;;;;;;;;;x
b_umaretilla;Umaretilla;;;;;;;;;;;;;x
b_umaretilla_adj;Umaretillian;;;;;;;;;;;;;x
b_stagtree;Stagtree;;;;;;;;;;;;;x
b_stagtree_adj;Stagtrian;;;;;;;;;;;;;x
b_maneheur;Maneheur;;;;;;;;;;;;;x
b_maneheur_adj;Maneheurian;;;;;;;;;;;;;x
b_clopamas;Clopamas;;;;;;;;;;;;;x
b_clopamas_adj;Clopamasian;;;;;;;;;;;;;x
b_barney;Barney;;;;;;;;;;;;;x
b_barney_adj;Barneyian;;;;;;;;;;;;;x
b_coltnomah;Coltnomah;;;;;;;;;;;;;x
b_coltnomah_adj;Coltnomahian;;;;;;;;;;;;;x
b_morrow;Morrow;;;;;;;;;;;;;x
b_morrow_adj;Morrowian;;;;;;;;;;;;;x
b_deerhutes;Deerhutes;;;;;;;;;;;;;x
b_deerhutes_adj;Deerhutesian;;;;;;;;;;;;;x
b_klamount;Klamount;;;;;;;;;;;;;x
b_klamount_adj;Klamountian;;;;;;;;;;;;;x
b_cervidam;Cervidam;;;;;;;;;;;;;x
b_cervidam_adj;Cervidamian;;;;;;;;;;;;;x
b_clatclop;Clatclop;;;;;;;;;;;;;x
b_clatclop_adj;Clatclopian;;;;;;;;;;;;;x
b_hight_tree;Hight Tree;;;;;;;;;;;;;x
b_hight_tree_adj;Hight Trian;;;;;;;;;;;;;x
b_greenrock;Greenrock;;;;;;;;;;;;;x
b_greenrock_adj;Greenrockian;;;;;;;;;;;;;x
b_saddlestown;Saddlestown;;;;;;;;;;;;;x
b_saddlestown_adj;Saddlestownian;;;;;;;;;;;;;x
b_seaddle;Seaddle;;;;;;;;;;;;;x
b_seaddle_adj;Seaddlian;;;;;;;;;;;;;x
b_seawood;Seawood;;;;;;;;;;;;;x
b_seawood_adj;Seawoodian;;;;;;;;;;;;;x
b_stagvew;Stagvew;;;;;;;;;;;;;x
b_stagvew_adj;Stagvewian;;;;;;;;;;;;;x
b_redmond;Redmond;;;;;;;;;;;;;x
b_redmond_adj;Redmondian;;;;;;;;;;;;;x
b_woodgrove;Woodgrove;;;;;;;;;;;;;x
b_woodgrove_adj;Woodgrovian;;;;;;;;;;;;;x
b_marecer;Marecer;;;;;;;;;;;;;x
b_marecer_adj;Marecerian;;;;;;;;;;;;;x
b_adeer;Adeer;;;;;;;;;;;;;x
b_adeer_adj;Adeerian;;;;;;;;;;;;;x
b_clopam;Clopam;;;;;;;;;;;;;x
b_clopam_adj;Clopamian;;;;;;;;;;;;;x
b_tall_tale;Tall Tale;;;;;;;;;;;;;x
b_tall_tale_adj;Tall Talian;;;;;;;;;;;;;x
b_red_wood;Red Wood;;;;;;;;;;;;;x
b_red_wood_adj;Red Woodian;;;;;;;;;;;;;x
b_white_wood;White Wood;;;;;;;;;;;;;x
b_white_wood_adj;White Woodian;;;;;;;;;;;;;x
b_small_tale;Small Tale;;;;;;;;;;;;;x
b_small_tale_adj;Small Talian;;;;;;;;;;;;;x
b_tallgrass;Tallgrass;;;;;;;;;;;;;x
b_tallgrass_adj;Tallgrassian;;;;;;;;;;;;;x
b_whiterush;Whiterush;;;;;;;;;;;;;x
b_whiterush_adj;Whiterushian;;;;;;;;;;;;;x
b_oatfield;Oatfield;;;;;;;;;;;;;x
b_oatfield_adj;Oatfieldian;;;;;;;;;;;;;x
b_elkton;Elkton;;;;;;;;;;;;;x
b_elkton_adj;Elktonian;;;;;;;;;;;;;x
b_chillibuck;Chillibuck;;;;;;;;;;;;;x
b_chillibuck_adj;Chillibuckian;;;;;;;;;;;;;x
b_elkerson;Elkerson;;;;;;;;;;;;;x
b_elkerson_adj;Elkersonian;;;;;;;;;;;;;x
b_doeside;Doeside;;;;;;;;;;;;;x
b_doeside_adj;Doesidian;;;;;;;;;;;;;x
b_smokey_mountain;Smokey Mountain;;;;;;;;;;;;;x
b_smokey_mountain_adj;Smokey Mountainian;;;;;;;;;;;;;x
b_stag;Stag;;;;;;;;;;;;;x
b_stag_adj;Stagian;;;;;;;;;;;;;x
b_furry;Furry;;;;;;;;;;;;;x
b_furry_adj;Furryian;;;;;;;;;;;;;x
b_skag_it;Skag It;;;;;;;;;;;;;x
b_skag_it_adj;Skag Itian;;;;;;;;;;;;;x
b_buckonagen;Buckonagen;;;;;;;;;;;;;x
b_buckonagen_adj;Buckonagenian;;;;;;;;;;;;;x
b_vanhoover;Vanhoover;;;;;;;;;;;;;x
b_vanhoover_adj;Vanhooverian;;;;;;;;;;;;;x
b_antlerkeep;Antlerkeep;;;;;;;;;;;;;x
b_antlerkeep_adj;Antlerkeepian;;;;;;;;;;;;;x
b_vanwood;Vanwood;;;;;;;;;;;;;x
b_vanwood_adj;Vanwoodian;;;;;;;;;;;;;x
b_buckmond;Buckmond;;;;;;;;;;;;;x
b_buckmond_adj;Buckmondian;;;;;;;;;;;;;x
b_staggey;Staggey;;;;;;;;;;;;;x
b_staggey_adj;Staggeyian;;;;;;;;;;;;;x
b_fawnaby;Fawnaby;;;;;;;;;;;;;x
b_fawnaby_adj;Fawnabyian;;;;;;;;;;;;;x
b_coltuitlam;Coltuitlam;;;;;;;;;;;;;x
b_coltuitlam_adj;Coltuitlamian;;;;;;;;;;;;;x
b_antlerford;Antlerford;;;;;;;;;;;;;x
b_antlerford_adj;Antlerfordian;;;;;;;;;;;;;x
b_upper_vanhoover;Upper Vanhoover;;;;;;;;;;;;;x
b_upper_vanhoover_adj;Upper Vanhooverian;;;;;;;;;;;;;x
b_maines;Maines;;;;;;;;;;;;;x
b_maines_adj;Mainesian;;;;;;;;;;;;;x
b_stagway;Stagway;;;;;;;;;;;;;x
b_stagway_adj;Stagwayian;;;;;;;;;;;;;x
b_caribou;Caribou;;;;;;;;;;;;;x
b_caribou_adj;Caribian;;;;;;;;;;;;;x
b_elktians;Elktians;;;;;;;;;;;;;x
b_elktians_adj;Elktiansian;;;;;;;;;;;;;x
b_deerneu;Deerneu;;;;;;;;;;;;;x
b_deerneu_adj;Deernian;;;;;;;;;;;;;x
b_buckuta;Buckuta;;;;;;;;;;;;;x
b_buckuta_adj;Buckutian;;;;;;;;;;;;;x
b_elkutat;Elkutat;;;;;;;;;;;;;x
b_elkutat_adj;Elkutatian;;;;;;;;;;;;;x
b_hooftaney;Hooftaney;;;;;;;;;;;;;x
b_hooftaney_adj;Hooftaneyian;;;;;;;;;;;;;x
b_westmarester;Westmarester;;;;;;;;;;;;;x
b_westmarester_adj;Westmaresterian;;;;;;;;;;;;;x
b_maremford;Maremford;;;;;;;;;;;;;x
b_maremford_adj;Maremfordian;;;;;;;;;;;;;x
b_vanhoover_island;Vanhoover Island;;;;;;;;;;;;;x
b_vanhoover_island_adj;Vanhoover Islandian;;;;;;;;;;;;;x
b_senbuck_island;Senbuck Island;;;;;;;;;;;;;x
b_senbuck_island_adj;Senbuck Islandian;;;;;;;;;;;;;x
b_crystal_palace;Crystal Palace;;;;;;;;;;;;;x
b_crystal_palace_adj;Crystal Palacian;;;;;;;;;;;;;x
b_crystal_city;Crystal City;;;;;;;;;;;;;x
b_crystal_city_adj;Crystal Cityian;;;;;;;;;;;;;x
b_highgem;Highgem;;;;;;;;;;;;;x
b_highgem_adj;Highgemian;;;;;;;;;;;;;x
b_diamondside;Diamondside;;;;;;;;;;;;;x
b_diamondside_adj;Diamondsidian;;;;;;;;;;;;;x
b_imperial_quarters;Imperial Quarters;;;;;;;;;;;;;x
b_imperial_quarters_adj;Imperial Quartersian;;;;;;;;;;;;;x
b_merchant_alley;Merchant Alley;;;;;;;;;;;;;x
b_merchant_alley_adj;Merchant Alleyian;;;;;;;;;;;;;x
b_lapuz_way;Lapuz Way;;;;;;;;;;;;;x
b_lapuz_way_adj;Lapuz Wayian;;;;;;;;;;;;;x
b_crystal_vale;Crystal Vale;;;;;;;;;;;;;x
b_crystal_vale_adj;Crystal Valian;;;;;;;;;;;;;x
b_crystal_hills;Crystal Hills;;;;;;;;;;;;;x
b_crystal_hills_adj;Crystal Hillsian;;;;;;;;;;;;;x
b_east_ridge;East Ridge;;;;;;;;;;;;;x
b_east_ridge_adj;East Ridgian;;;;;;;;;;;;;x
b_saphire_pass;Saphire Pass;;;;;;;;;;;;;x
b_saphire_pass_adj;Saphire Passian;;;;;;;;;;;;;x
b_kunzite;Kunzite;;;;;;;;;;;;;x
b_kunzite_adj;Kunzitian;;;;;;;;;;;;;x
b_opalshire;Opalshire;;;;;;;;;;;;;x
b_opalshire_adj;Opalshirian;;;;;;;;;;;;;x
b_neighagra_falls;Neighagra Falls;;;;;;;;;;;;;x
b_neighagra_falls_adj;Neighagra Fallsian;;;;;;;;;;;;;x
b_platinum_fields;Platinum Fields;;;;;;;;;;;;;x
b_platinum_fields_adj;Platinum Fieldsian;;;;;;;;;;;;;x
b_upper_platinum;Upper Platinum;;;;;;;;;;;;;x
b_upper_platinum_adj;Upper Platinumian;;;;;;;;;;;;;x
b_cykd8;CyKd8;;;;;;;;;;;;;x
b_cykd8_adj;CyKd8ian;;;;;;;;;;;;;x
b_orecum;Orecum;;;;;;;;;;;;;x
b_orecum_adj;Orecumian;;;;;;;;;;;;;x
b_cykd10;CyKd10;;;;;;;;;;;;;x
b_cykd10_adj;CyKd10ian;;;;;;;;;;;;;x
b_flawlessa;Flawlessa;;;;;;;;;;;;;x
b_flawlessa_adj;Flawlessian;;;;;;;;;;;;;x
b_cykd12;CyKd12;;;;;;;;;;;;;x
b_cykd12_adj;CyKd12ian;;;;;;;;;;;;;x
b_bergundy;Bergundy;;;;;;;;;;;;;x
b_bergundy_adj;Bergundyian;;;;;;;;;;;;;x
b_creamsicle;Creamsicle;;;;;;;;;;;;;x
b_creamsicle_adj;Creamsiclian;;;;;;;;;;;;;x
b_coatshire;Coatshire;;;;;;;;;;;;;x
b_coatshire_adj;Coatshirian;;;;;;;;;;;;;x
b_dh1;DH1;;;;;;;;;;;;;x
b_dh1_adj;DH1ian;;;;;;;;;;;;;x
b_dh2;DH2;;;;;;;;;;;;;x
b_dh2_adj;DH2ian;;;;;;;;;;;;;x
b_white_light;White Light;;;;;;;;;;;;;x
b_white_light_adj;White Lightian;;;;;;;;;;;;;x
b_dh4;DH4;;;;;;;;;;;;;x
b_dh4_adj;DH4ian;;;;;;;;;;;;;x
b_dh5;DH5;;;;;;;;;;;;;x
b_dh5_adj;DH5ian;;;;;;;;;;;;;x
b_dh6;DH6;;;;;;;;;;;;;x
b_dh6_adj;DH6ian;;;;;;;;;;;;;x
b_dh7;DH7;;;;;;;;;;;;;x
b_dh7_adj;DH7ian;;;;;;;;;;;;;x
b_dh8;DH8;;;;;;;;;;;;;x
b_dh8_adj;DH8ian;;;;;;;;;;;;;x
b_dh9;DH9;;;;;;;;;;;;;x
b_dh9_adj;DH9ian;;;;;;;;;;;;;x
b_preussen;Preussen;;;;;;;;;;;;;x
b_preussen_adj;Preussenian;;;;;;;;;;;;;x
b_dh11;DH11;;;;;;;;;;;;;x
b_dh11_adj;DH11ian;;;;;;;;;;;;;x
b_dh12;DH12;;;;;;;;;;;;;x
b_dh12_adj;DH12ian;;;;;;;;;;;;;x
b_dh13;DH13;;;;;;;;;;;;;x
b_dh13_adj;DH13ian;;;;;;;;;;;;;x
b_dh14;DH14;;;;;;;;;;;;;x
b_dh14_adj;DH14ian;;;;;;;;;;;;;x
b_dh15;DH15;;;;;;;;;;;;;x
b_dh15_adj;DH15ian;;;;;;;;;;;;;x
b_dh16;DH16;;;;;;;;;;;;;x
b_dh16_adj;DH16ian;;;;;;;;;;;;;x
b_dh17;DH17;;;;;;;;;;;;;x
b_dh17_adj;DH17ian;;;;;;;;;;;;;x
b_dh18;DH18;;;;;;;;;;;;;x
b_dh18_adj;DH18ian;;;;;;;;;;;;;x
b_dh19;DH19;;;;;;;;;;;;;x
b_dh19_adj;DH19ian;;;;;;;;;;;;;x
b_dh20;DH20;;;;;;;;;;;;;x
b_dh20_adj;DH20ian;;;;;;;;;;;;;x
b_dh21;DH21;;;;;;;;;;;;;x
b_dh21_adj;DH21ian;;;;;;;;;;;;;x
b_dh22;DH22;;;;;;;;;;;;;x
b_dh22_adj;DH22ian;;;;;;;;;;;;;x
b_dh23;DH23;;;;;;;;;;;;;x
b_dh23_adj;DH23ian;;;;;;;;;;;;;x
b_dh24;DH24;;;;;;;;;;;;;x
b_dh24_adj;DH24ian;;;;;;;;;;;;;x
b_dh25;DH25;;;;;;;;;;;;;x
b_dh25_adj;DH25ian;;;;;;;;;;;;;x
b_crystal_gap;Crystal Gap;;;;;;;;;;;;;x
b_crystal_gap_adj;Crystal Gapian;;;;;;;;;;;;;x
b_east_pass;East Pass;;;;;;;;;;;;;x
b_east_pass_adj;East Passian;;;;;;;;;;;;;x
b_west_pass;West Pass;;;;;;;;;;;;;x
b_west_pass_adj;West Passian;;;;;;;;;;;;;x
b_north1;North1;;;;;;;;;;;;;x
b_north1_adj;North1ian;;;;;;;;;;;;;x
b_north2;North2;;;;;;;;;;;;;x
b_north2_adj;North2ian;;;;;;;;;;;;;x
b_north3;North3;;;;;;;;;;;;;x
b_north3_adj;North3ian;;;;;;;;;;;;;x
b_amethysia;Amethysia;;;;;;;;;;;;;x
b_amethysia_adj;Amethysian;;;;;;;;;;;;;x
b_north5;North5;;;;;;;;;;;;;x
b_north5_adj;North5ian;;;;;;;;;;;;;x
b_north6;North6;;;;;;;;;;;;;x
b_north6_adj;North6ian;;;;;;;;;;;;;x
b_mane_mine;Mane Mine;;;;;;;;;;;;;x
b_mane_mine_adj;Mane Minian;;;;;;;;;;;;;x
b_north8;North8;;;;;;;;;;;;;x
b_north8_adj;North8ian;;;;;;;;;;;;;x
b_north9;North9;;;;;;;;;;;;;x
b_north9_adj;North9ian;;;;;;;;;;;;;x
b_north10;North10;;;;;;;;;;;;;x
b_north10_adj;North10ian;;;;;;;;;;;;;x
b_diamond_island;Diamond Island;;;;;;;;;;;;;x
b_diamond_island_adj;Diamond Islandian;;;;;;;;;;;;;x
b_norht11;Norht11;;;;;;;;;;;;;x
b_norht11_adj;Norht11ian;;;;;;;;;;;;;x
b_north12;North12;;;;;;;;;;;;;x
b_north12_adj;North12ian;;;;;;;;;;;;;x
b_norht12;Norht12;;;;;;;;;;;;;x
b_norht12_adj;Norht12ian;;;;;;;;;;;;;x
b_north13;North13;;;;;;;;;;;;;x
b_north13_adj;North13ian;;;;;;;;;;;;;x
b_norht13;Norht13;;;;;;;;;;;;;x
b_norht13_adj;Norht13ian;;;;;;;;;;;;;x
b_north14;North14;;;;;;;;;;;;;x
b_north14_adj;North14ian;;;;;;;;;;;;;x
b_norht14;Norht14;;;;;;;;;;;;;x
b_norht14_adj;Norht14ian;;;;;;;;;;;;;x
b_north15;North15;;;;;;;;;;;;;x
b_north15_adj;North15ian;;;;;;;;;;;;;x
b_norht15;Norht15;;;;;;;;;;;;;x
b_norht15_adj;Norht15ian;;;;;;;;;;;;;x
b_north16;North16;;;;;;;;;;;;;x
b_north16_adj;North16ian;;;;;;;;;;;;;x
b_norht16;Norht16;;;;;;;;;;;;;x
b_norht16_adj;Norht16ian;;;;;;;;;;;;;x
b_north17;North17;;;;;;;;;;;;;x
b_north17_adj;North17ian;;;;;;;;;;;;;x
b_norht17;Norht17;;;;;;;;;;;;;x
